Timestamp_LSL,LM_0_X,LM_0_Y,LM_0_Z,LM_1_X,LM_1_Y,LM_1_Z,LM_2_X,LM_2_Y,LM_2_Z,LM_3_X,LM_3_Y,LM_3_Z,LM_4_X,LM_4_Y,LM_4_Z,LM_5_X,LM_5_Y,LM_5_Z,LM_6_X,LM_6_Y,LM_6_Z,LM_7_X,LM_7_Y,LM_7_Z,LM_8_X,LM_8_Y,LM_8_Z,LM_9_X,LM_9_Y,LM_9_Z,LM_10_X,LM_10_Y,LM_10_Z,LM_11_X,LM_11_Y,LM_11_Z,LM_12_X,LM_12_Y,LM_12_Z,LM_13_X,LM_13_Y,LM_13_Z,LM_14_X,LM_14_Y,LM_14_Z,LM_15_X,LM_15_Y,LM_15_Z,LM_16_X,LM_16_Y,LM_16_Z,LM_17_X,LM_17_Y,LM_17_Z,LM_18_X,LM_18_Y,LM_18_Z,LM_19_X,LM_19_Y,LM_19_Z,LM_20_X,LM_20_Y,LM_20_Z
13490.500176416004,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.511706041005,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.525154583,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.538413833,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.550913833004,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.564227500005,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.57744675,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.586677791,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.597306125,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.609806125003,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.620607916002,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.633872583,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.646346166,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
13490.658846166005,0.0,0.0,0.0,-0.010563267432393874,-0.03511375832353543,0.00814771455477537,-0.034128833886058446,-0.0530802134117161,0.017151270716057914,-0.06423552880899636,-0.06696756320726864,0.027654827199145183,-0.09342297899087561,-0.08182569350801965,0.03850500340553551,-0.07769899160464815,-0.04101147926492294,0.04352409070592246,-0.10292044903381063,-0.05418882845127895,0.04023493748925861,-0.11864831671049855,-0.06681615987782996,0.03246754216298792,-0.12561300445168933,-0.0842353947449483,0.013697110078899705,-0.09157292370190215,-0.021172359902431295,0.03704527050373816,-0.12308382901589607,-0.03618732955213305,0.017717310289578896,-0.12563987891672274,-0.05273953613427163,-0.0007401416810240384,-0.11360611751664731,-0.06679983021023761,-0.01516113421137933,-0.09673523480954979,-0.006043081577511086,0.019876547835595563,-0.12208195694696981,-0.022050440494082776,0.006365011542639115,-0.12099742464224172,-0.037336051321617235,-0.01175434312817669,-0.10466999974006683,-0.047724993071229516,-0.027285556963558832,-0.08903636629375657,0.00647946840274294,0.0034121089907170102,-0.11034868053766402,0.001268635294954577,-0.003599299952806635,-0.12070941495215005,-0.013174751305640992,-0.020227118336204566,-0.11145377827379148,-0.025885786973794643,-0.033802050776917884
